# Starting date:             2015-05-16 18:11:04
# Cluster job name:          universality
# Cluster job ID:            7369734
# Cluster node:              hnode21
# Cluster queue:             mpi.q
# GOAL command:              universal -m piterman -eq -ro
# Input data:                goal.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        No timeout
id,universal,dt,da,file
8754,Y,2.6,0.8,s15_t2.6_a0.8_054.gff
8755,Y,2.6,0.8,s15_t2.6_a0.8_055.gff
8756,Y,2.6,0.8,s15_t2.6_a0.8_056.gff
8757,Y,2.6,0.8,s15_t2.6_a0.8_057.gff
8758,Y,2.6,0.8,s15_t2.6_a0.8_058.gff
8759,Y,2.6,0.8,s15_t2.6_a0.8_059.gff
8760,Y,2.6,0.8,s15_t2.6_a0.8_060.gff
8761,Y,2.6,0.8,s15_t2.6_a0.8_061.gff
8762,Y,2.6,0.8,s15_t2.6_a0.8_062.gff
8763,N,2.6,0.8,s15_t2.6_a0.8_063.gff
8764,Y,2.6,0.8,s15_t2.6_a0.8_064.gff
8765,Y,2.6,0.8,s15_t2.6_a0.8_065.gff
8766,Y,2.6,0.8,s15_t2.6_a0.8_066.gff
8767,Y,2.6,0.8,s15_t2.6_a0.8_067.gff
8768,Y,2.6,0.8,s15_t2.6_a0.8_068.gff
8769,Y,2.6,0.8,s15_t2.6_a0.8_069.gff
8770,Y,2.6,0.8,s15_t2.6_a0.8_070.gff
8771,Y,2.6,0.8,s15_t2.6_a0.8_071.gff
8772,Y,2.6,0.8,s15_t2.6_a0.8_072.gff
8773,Y,2.6,0.8,s15_t2.6_a0.8_073.gff
8774,Y,2.6,0.8,s15_t2.6_a0.8_074.gff
8775,Y,2.6,0.8,s15_t2.6_a0.8_075.gff
8776,Y,2.6,0.8,s15_t2.6_a0.8_076.gff
8777,Y,2.6,0.8,s15_t2.6_a0.8_077.gff
8778,Y,2.6,0.8,s15_t2.6_a0.8_078.gff
8779,Y,2.6,0.8,s15_t2.6_a0.8_079.gff
8780,Y,2.6,0.8,s15_t2.6_a0.8_080.gff
8781,Y,2.6,0.8,s15_t2.6_a0.8_081.gff
8782,Y,2.6,0.8,s15_t2.6_a0.8_082.gff
8783,Y,2.6,0.8,s15_t2.6_a0.8_083.gff
8784,Y,2.6,0.8,s15_t2.6_a0.8_084.gff
8785,Y,2.6,0.8,s15_t2.6_a0.8_085.gff
8786,Y,2.6,0.8,s15_t2.6_a0.8_086.gff
8787,Y,2.6,0.8,s15_t2.6_a0.8_087.gff
8788,Y,2.6,0.8,s15_t2.6_a0.8_088.gff
8789,Y,2.6,0.8,s15_t2.6_a0.8_089.gff
8790,Y,2.6,0.8,s15_t2.6_a0.8_090.gff
8791,Y,2.6,0.8,s15_t2.6_a0.8_091.gff
8792,Y,2.6,0.8,s15_t2.6_a0.8_092.gff
8793,Y,2.6,0.8,s15_t2.6_a0.8_093.gff
8794,Y,2.6,0.8,s15_t2.6_a0.8_094.gff
8795,Y,2.6,0.8,s15_t2.6_a0.8_095.gff
8796,Y,2.6,0.8,s15_t2.6_a0.8_096.gff
8797,Y,2.6,0.8,s15_t2.6_a0.8_097.gff
8798,Y,2.6,0.8,s15_t2.6_a0.8_098.gff
8799,Y,2.6,0.8,s15_t2.6_a0.8_099.gff
8800,Y,2.6,0.8,s15_t2.6_a0.8_100.gff
8801,Y,2.6,0.9,s15_t2.6_a0.9_001.gff
8802,Y,2.6,0.9,s15_t2.6_a0.9_002.gff
8803,Y,2.6,0.9,s15_t2.6_a0.9_003.gff
8804,Y,2.6,0.9,s15_t2.6_a0.9_004.gff
8805,Y,2.6,0.9,s15_t2.6_a0.9_005.gff
8806,Y,2.6,0.9,s15_t2.6_a0.9_006.gff
8807,Y,2.6,0.9,s15_t2.6_a0.9_007.gff
8808,Y,2.6,0.9,s15_t2.6_a0.9_008.gff
8809,Y,2.6,0.9,s15_t2.6_a0.9_009.gff
8810,Y,2.6,0.9,s15_t2.6_a0.9_010.gff
8811,Y,2.6,0.9,s15_t2.6_a0.9_011.gff
8812,Y,2.6,0.9,s15_t2.6_a0.9_012.gff
8813,Y,2.6,0.9,s15_t2.6_a0.9_013.gff
8814,Y,2.6,0.9,s15_t2.6_a0.9_014.gff
8815,Y,2.6,0.9,s15_t2.6_a0.9_015.gff
8816,Y,2.6,0.9,s15_t2.6_a0.9_016.gff
8817,Y,2.6,0.9,s15_t2.6_a0.9_017.gff
8818,Y,2.6,0.9,s15_t2.6_a0.9_018.gff
8819,Y,2.6,0.9,s15_t2.6_a0.9_019.gff
8820,Y,2.6,0.9,s15_t2.6_a0.9_020.gff
8821,Y,2.6,0.9,s15_t2.6_a0.9_021.gff
8822,Y,2.6,0.9,s15_t2.6_a0.9_022.gff
8823,Y,2.6,0.9,s15_t2.6_a0.9_023.gff
8824,Y,2.6,0.9,s15_t2.6_a0.9_024.gff
8825,Y,2.6,0.9,s15_t2.6_a0.9_025.gff
8826,Y,2.6,0.9,s15_t2.6_a0.9_026.gff
8827,Y,2.6,0.9,s15_t2.6_a0.9_027.gff
8828,Y,2.6,0.9,s15_t2.6_a0.9_028.gff
8829,Y,2.6,0.9,s15_t2.6_a0.9_029.gff
8830,Y,2.6,0.9,s15_t2.6_a0.9_030.gff
8831,Y,2.6,0.9,s15_t2.6_a0.9_031.gff
8832,Y,2.6,0.9,s15_t2.6_a0.9_032.gff
8833,Y,2.6,0.9,s15_t2.6_a0.9_033.gff
8834,Y,2.6,0.9,s15_t2.6_a0.9_034.gff
8835,Y,2.6,0.9,s15_t2.6_a0.9_035.gff
8836,Y,2.6,0.9,s15_t2.6_a0.9_036.gff
8837,N,2.6,0.9,s15_t2.6_a0.9_037.gff
8838,Y,2.6,0.9,s15_t2.6_a0.9_038.gff
8839,Y,2.6,0.9,s15_t2.6_a0.9_039.gff
8840,Y,2.6,0.9,s15_t2.6_a0.9_040.gff
8841,Y,2.6,0.9,s15_t2.6_a0.9_041.gff
8842,Y,2.6,0.9,s15_t2.6_a0.9_042.gff
8843,Y,2.6,0.9,s15_t2.6_a0.9_043.gff
8844,Y,2.6,0.9,s15_t2.6_a0.9_044.gff
8845,Y,2.6,0.9,s15_t2.6_a0.9_045.gff
8846,Y,2.6,0.9,s15_t2.6_a0.9_046.gff
8847,Y,2.6,0.9,s15_t2.6_a0.9_047.gff
8848,Y,2.6,0.9,s15_t2.6_a0.9_048.gff
8849,Y,2.6,0.9,s15_t2.6_a0.9_049.gff
8850,Y,2.6,0.9,s15_t2.6_a0.9_050.gff
8851,Y,2.6,0.9,s15_t2.6_a0.9_051.gff
8852,Y,2.6,0.9,s15_t2.6_a0.9_052.gff
8853,Y,2.6,0.9,s15_t2.6_a0.9_053.gff
8854,Y,2.6,0.9,s15_t2.6_a0.9_054.gff
8855,N,2.6,0.9,s15_t2.6_a0.9_055.gff
8856,Y,2.6,0.9,s15_t2.6_a0.9_056.gff
8857,Y,2.6,0.9,s15_t2.6_a0.9_057.gff
8858,Y,2.6,0.9,s15_t2.6_a0.9_058.gff
8859,Y,2.6,0.9,s15_t2.6_a0.9_059.gff
8860,Y,2.6,0.9,s15_t2.6_a0.9_060.gff
8861,Y,2.6,0.9,s15_t2.6_a0.9_061.gff
8862,Y,2.6,0.9,s15_t2.6_a0.9_062.gff
8863,Y,2.6,0.9,s15_t2.6_a0.9_063.gff
8864,Y,2.6,0.9,s15_t2.6_a0.9_064.gff
8865,Y,2.6,0.9,s15_t2.6_a0.9_065.gff
8866,Y,2.6,0.9,s15_t2.6_a0.9_066.gff
8867,Y,2.6,0.9,s15_t2.6_a0.9_067.gff
8868,Y,2.6,0.9,s15_t2.6_a0.9_068.gff
8869,Y,2.6,0.9,s15_t2.6_a0.9_069.gff
8870,Y,2.6,0.9,s15_t2.6_a0.9_070.gff
8871,Y,2.6,0.9,s15_t2.6_a0.9_071.gff
8872,Y,2.6,0.9,s15_t2.6_a0.9_072.gff
8873,Y,2.6,0.9,s15_t2.6_a0.9_073.gff
8874,Y,2.6,0.9,s15_t2.6_a0.9_074.gff
8875,Y,2.6,0.9,s15_t2.6_a0.9_075.gff
8876,Y,2.6,0.9,s15_t2.6_a0.9_076.gff
8877,Y,2.6,0.9,s15_t2.6_a0.9_077.gff
8878,Y,2.6,0.9,s15_t2.6_a0.9_078.gff
8879,Y,2.6,0.9,s15_t2.6_a0.9_079.gff
8880,Y,2.6,0.9,s15_t2.6_a0.9_080.gff
8881,Y,2.6,0.9,s15_t2.6_a0.9_081.gff
8882,Y,2.6,0.9,s15_t2.6_a0.9_082.gff
8883,Y,2.6,0.9,s15_t2.6_a0.9_083.gff
8884,Y,2.6,0.9,s15_t2.6_a0.9_084.gff
8885,Y,2.6,0.9,s15_t2.6_a0.9_085.gff
8886,Y,2.6,0.9,s15_t2.6_a0.9_086.gff
8887,Y,2.6,0.9,s15_t2.6_a0.9_087.gff
8888,Y,2.6,0.9,s15_t2.6_a0.9_088.gff
8889,Y,2.6,0.9,s15_t2.6_a0.9_089.gff
8890,Y,2.6,0.9,s15_t2.6_a0.9_090.gff
8891,Y,2.6,0.9,s15_t2.6_a0.9_091.gff
8892,Y,2.6,0.9,s15_t2.6_a0.9_092.gff
8893,Y,2.6,0.9,s15_t2.6_a0.9_093.gff
8894,Y,2.6,0.9,s15_t2.6_a0.9_094.gff
8895,Y,2.6,0.9,s15_t2.6_a0.9_095.gff
8896,Y,2.6,0.9,s15_t2.6_a0.9_096.gff
8897,Y,2.6,0.9,s15_t2.6_a0.9_097.gff
8898,Y,2.6,0.9,s15_t2.6_a0.9_098.gff
8899,Y,2.6,0.9,s15_t2.6_a0.9_099.gff
8900,Y,2.6,0.9,s15_t2.6_a0.9_100.gff
8901,Y,2.6,1.0,s15_t2.6_a1.0_001.gff
8902,Y,2.6,1.0,s15_t2.6_a1.0_002.gff
8903,Y,2.6,1.0,s15_t2.6_a1.0_003.gff
8904,Y,2.6,1.0,s15_t2.6_a1.0_004.gff
8905,Y,2.6,1.0,s15_t2.6_a1.0_005.gff
8906,Y,2.6,1.0,s15_t2.6_a1.0_006.gff
8907,Y,2.6,1.0,s15_t2.6_a1.0_007.gff
8908,Y,2.6,1.0,s15_t2.6_a1.0_008.gff
8909,Y,2.6,1.0,s15_t2.6_a1.0_009.gff
8910,Y,2.6,1.0,s15_t2.6_a1.0_010.gff
8911,Y,2.6,1.0,s15_t2.6_a1.0_011.gff
8912,Y,2.6,1.0,s15_t2.6_a1.0_012.gff
8913,Y,2.6,1.0,s15_t2.6_a1.0_013.gff
8914,Y,2.6,1.0,s15_t2.6_a1.0_014.gff
8915,Y,2.6,1.0,s15_t2.6_a1.0_015.gff
8916,Y,2.6,1.0,s15_t2.6_a1.0_016.gff
8917,Y,2.6,1.0,s15_t2.6_a1.0_017.gff
8918,Y,2.6,1.0,s15_t2.6_a1.0_018.gff
8919,Y,2.6,1.0,s15_t2.6_a1.0_019.gff
8920,Y,2.6,1.0,s15_t2.6_a1.0_020.gff
8921,Y,2.6,1.0,s15_t2.6_a1.0_021.gff
8922,Y,2.6,1.0,s15_t2.6_a1.0_022.gff
8923,Y,2.6,1.0,s15_t2.6_a1.0_023.gff
8924,Y,2.6,1.0,s15_t2.6_a1.0_024.gff
8925,Y,2.6,1.0,s15_t2.6_a1.0_025.gff
8926,Y,2.6,1.0,s15_t2.6_a1.0_026.gff
8927,N,2.6,1.0,s15_t2.6_a1.0_027.gff
8928,Y,2.6,1.0,s15_t2.6_a1.0_028.gff
8929,Y,2.6,1.0,s15_t2.6_a1.0_029.gff
8930,Y,2.6,1.0,s15_t2.6_a1.0_030.gff
8931,Y,2.6,1.0,s15_t2.6_a1.0_031.gff
8932,Y,2.6,1.0,s15_t2.6_a1.0_032.gff
8933,Y,2.6,1.0,s15_t2.6_a1.0_033.gff
8934,Y,2.6,1.0,s15_t2.6_a1.0_034.gff
8935,N,2.6,1.0,s15_t2.6_a1.0_035.gff
8936,Y,2.6,1.0,s15_t2.6_a1.0_036.gff
8937,Y,2.6,1.0,s15_t2.6_a1.0_037.gff
8938,Y,2.6,1.0,s15_t2.6_a1.0_038.gff
8939,Y,2.6,1.0,s15_t2.6_a1.0_039.gff
8940,Y,2.6,1.0,s15_t2.6_a1.0_040.gff
8941,Y,2.6,1.0,s15_t2.6_a1.0_041.gff
8942,Y,2.6,1.0,s15_t2.6_a1.0_042.gff
8943,Y,2.6,1.0,s15_t2.6_a1.0_043.gff
8944,Y,2.6,1.0,s15_t2.6_a1.0_044.gff
8945,Y,2.6,1.0,s15_t2.6_a1.0_045.gff
8946,Y,2.6,1.0,s15_t2.6_a1.0_046.gff
8947,Y,2.6,1.0,s15_t2.6_a1.0_047.gff
8948,Y,2.6,1.0,s15_t2.6_a1.0_048.gff
8949,Y,2.6,1.0,s15_t2.6_a1.0_049.gff
8950,Y,2.6,1.0,s15_t2.6_a1.0_050.gff
8951,Y,2.6,1.0,s15_t2.6_a1.0_051.gff
8952,Y,2.6,1.0,s15_t2.6_a1.0_052.gff
8953,Y,2.6,1.0,s15_t2.6_a1.0_053.gff
8954,Y,2.6,1.0,s15_t2.6_a1.0_054.gff
8955,Y,2.6,1.0,s15_t2.6_a1.0_055.gff
8956,Y,2.6,1.0,s15_t2.6_a1.0_056.gff
8957,Y,2.6,1.0,s15_t2.6_a1.0_057.gff
8958,Y,2.6,1.0,s15_t2.6_a1.0_058.gff
8959,Y,2.6,1.0,s15_t2.6_a1.0_059.gff
8960,Y,2.6,1.0,s15_t2.6_a1.0_060.gff
8961,Y,2.6,1.0,s15_t2.6_a1.0_061.gff
8962,Y,2.6,1.0,s15_t2.6_a1.0_062.gff
8963,N,2.6,1.0,s15_t2.6_a1.0_063.gff
8964,Y,2.6,1.0,s15_t2.6_a1.0_064.gff
8965,N,2.6,1.0,s15_t2.6_a1.0_065.gff
8966,Y,2.6,1.0,s15_t2.6_a1.0_066.gff
8967,Y,2.6,1.0,s15_t2.6_a1.0_067.gff
8968,Y,2.6,1.0,s15_t2.6_a1.0_068.gff
8969,Y,2.6,1.0,s15_t2.6_a1.0_069.gff
8970,Y,2.6,1.0,s15_t2.6_a1.0_070.gff
8971,Y,2.6,1.0,s15_t2.6_a1.0_071.gff
8972,Y,2.6,1.0,s15_t2.6_a1.0_072.gff
8973,Y,2.6,1.0,s15_t2.6_a1.0_073.gff
8974,Y,2.6,1.0,s15_t2.6_a1.0_074.gff
8975,Y,2.6,1.0,s15_t2.6_a1.0_075.gff
8976,Y,2.6,1.0,s15_t2.6_a1.0_076.gff
8977,Y,2.6,1.0,s15_t2.6_a1.0_077.gff
8978,Y,2.6,1.0,s15_t2.6_a1.0_078.gff
8979,Y,2.6,1.0,s15_t2.6_a1.0_079.gff
8980,Y,2.6,1.0,s15_t2.6_a1.0_080.gff
8981,Y,2.6,1.0,s15_t2.6_a1.0_081.gff
8982,Y,2.6,1.0,s15_t2.6_a1.0_082.gff
8983,Y,2.6,1.0,s15_t2.6_a1.0_083.gff
8984,Y,2.6,1.0,s15_t2.6_a1.0_084.gff
8985,Y,2.6,1.0,s15_t2.6_a1.0_085.gff
8986,Y,2.6,1.0,s15_t2.6_a1.0_086.gff
8987,Y,2.6,1.0,s15_t2.6_a1.0_087.gff
8988,Y,2.6,1.0,s15_t2.6_a1.0_088.gff
8989,Y,2.6,1.0,s15_t2.6_a1.0_089.gff
8990,Y,2.6,1.0,s15_t2.6_a1.0_090.gff
8991,Y,2.6,1.0,s15_t2.6_a1.0_091.gff
8992,Y,2.6,1.0,s15_t2.6_a1.0_092.gff
8993,Y,2.6,1.0,s15_t2.6_a1.0_093.gff
8994,Y,2.6,1.0,s15_t2.6_a1.0_094.gff
8995,Y,2.6,1.0,s15_t2.6_a1.0_095.gff
8996,Y,2.6,1.0,s15_t2.6_a1.0_096.gff
8997,Y,2.6,1.0,s15_t2.6_a1.0_097.gff
8998,Y,2.6,1.0,s15_t2.6_a1.0_098.gff
8999,Y,2.6,1.0,s15_t2.6_a1.0_099.gff
9000,Y,2.6,1.0,s15_t2.6_a1.0_100.gff
9001,Y,2.8,0.1,s15_t2.8_a0.1_001.gff
9002,Y,2.8,0.1,s15_t2.8_a0.1_002.gff
9003,Y,2.8,0.1,s15_t2.8_a0.1_003.gff
9004,Y,2.8,0.1,s15_t2.8_a0.1_004.gff
9005,Y,2.8,0.1,s15_t2.8_a0.1_005.gff
9006,Y,2.8,0.1,s15_t2.8_a0.1_006.gff
9007,Y,2.8,0.1,s15_t2.8_a0.1_007.gff
9008,Y,2.8,0.1,s15_t2.8_a0.1_008.gff
9009,Y,2.8,0.1,s15_t2.8_a0.1_009.gff
9010,Y,2.8,0.1,s15_t2.8_a0.1_010.gff
9011,Y,2.8,0.1,s15_t2.8_a0.1_011.gff
9012,Y,2.8,0.1,s15_t2.8_a0.1_012.gff
9013,Y,2.8,0.1,s15_t2.8_a0.1_013.gff
9014,Y,2.8,0.1,s15_t2.8_a0.1_014.gff
9015,N,2.8,0.1,s15_t2.8_a0.1_015.gff
9016,Y,2.8,0.1,s15_t2.8_a0.1_016.gff
9017,Y,2.8,0.1,s15_t2.8_a0.1_017.gff
9018,Y,2.8,0.1,s15_t2.8_a0.1_018.gff
9019,Y,2.8,0.1,s15_t2.8_a0.1_019.gff
9020,Y,2.8,0.1,s15_t2.8_a0.1_020.gff
9021,Y,2.8,0.1,s15_t2.8_a0.1_021.gff
9022,Y,2.8,0.1,s15_t2.8_a0.1_022.gff
9023,Y,2.8,0.1,s15_t2.8_a0.1_023.gff
9024,Y,2.8,0.1,s15_t2.8_a0.1_024.gff
9025,Y,2.8,0.1,s15_t2.8_a0.1_025.gff
9026,Y,2.8,0.1,s15_t2.8_a0.1_026.gff
9027,Y,2.8,0.1,s15_t2.8_a0.1_027.gff
9028,Y,2.8,0.1,s15_t2.8_a0.1_028.gff
9029,Y,2.8,0.1,s15_t2.8_a0.1_029.gff
9030,Y,2.8,0.1,s15_t2.8_a0.1_030.gff
9031,Y,2.8,0.1,s15_t2.8_a0.1_031.gff
9032,Y,2.8,0.1,s15_t2.8_a0.1_032.gff
9033,Y,2.8,0.1,s15_t2.8_a0.1_033.gff
9034,Y,2.8,0.1,s15_t2.8_a0.1_034.gff
9035,Y,2.8,0.1,s15_t2.8_a0.1_035.gff
9036,Y,2.8,0.1,s15_t2.8_a0.1_036.gff
9037,N,2.8,0.1,s15_t2.8_a0.1_037.gff
9038,Y,2.8,0.1,s15_t2.8_a0.1_038.gff
9039,Y,2.8,0.1,s15_t2.8_a0.1_039.gff
9040,Y,2.8,0.1,s15_t2.8_a0.1_040.gff
9041,N,2.8,0.1,s15_t2.8_a0.1_041.gff
9042,Y,2.8,0.1,s15_t2.8_a0.1_042.gff
9043,Y,2.8,0.1,s15_t2.8_a0.1_043.gff
9044,Y,2.8,0.1,s15_t2.8_a0.1_044.gff
9045,Y,2.8,0.1,s15_t2.8_a0.1_045.gff
9046,Y,2.8,0.1,s15_t2.8_a0.1_046.gff
9047,Y,2.8,0.1,s15_t2.8_a0.1_047.gff
9048,Y,2.8,0.1,s15_t2.8_a0.1_048.gff
9049,Y,2.8,0.1,s15_t2.8_a0.1_049.gff
9050,Y,2.8,0.1,s15_t2.8_a0.1_050.gff
9051,Y,2.8,0.1,s15_t2.8_a0.1_051.gff
9052,Y,2.8,0.1,s15_t2.8_a0.1_052.gff
9053,Y,2.8,0.1,s15_t2.8_a0.1_053.gff
9054,N,2.8,0.1,s15_t2.8_a0.1_054.gff
9055,Y,2.8,0.1,s15_t2.8_a0.1_055.gff
9056,Y,2.8,0.1,s15_t2.8_a0.1_056.gff
9057,Y,2.8,0.1,s15_t2.8_a0.1_057.gff
9058,Y,2.8,0.1,s15_t2.8_a0.1_058.gff
9059,Y,2.8,0.1,s15_t2.8_a0.1_059.gff
9060,Y,2.8,0.1,s15_t2.8_a0.1_060.gff
9061,Y,2.8,0.1,s15_t2.8_a0.1_061.gff
9062,Y,2.8,0.1,s15_t2.8_a0.1_062.gff
9063,Y,2.8,0.1,s15_t2.8_a0.1_063.gff
9064,Y,2.8,0.1,s15_t2.8_a0.1_064.gff
9065,Y,2.8,0.1,s15_t2.8_a0.1_065.gff
9066,Y,2.8,0.1,s15_t2.8_a0.1_066.gff
9067,Y,2.8,0.1,s15_t2.8_a0.1_067.gff
9068,Y,2.8,0.1,s15_t2.8_a0.1_068.gff
9069,Y,2.8,0.1,s15_t2.8_a0.1_069.gff
9070,Y,2.8,0.1,s15_t2.8_a0.1_070.gff
9071,Y,2.8,0.1,s15_t2.8_a0.1_071.gff
9072,N,2.8,0.1,s15_t2.8_a0.1_072.gff
9073,Y,2.8,0.1,s15_t2.8_a0.1_073.gff
9074,Y,2.8,0.1,s15_t2.8_a0.1_074.gff
9075,Y,2.8,0.1,s15_t2.8_a0.1_075.gff
9076,Y,2.8,0.1,s15_t2.8_a0.1_076.gff
9077,Y,2.8,0.1,s15_t2.8_a0.1_077.gff
9078,Y,2.8,0.1,s15_t2.8_a0.1_078.gff
9079,Y,2.8,0.1,s15_t2.8_a0.1_079.gff
9080,Y,2.8,0.1,s15_t2.8_a0.1_080.gff
9081,Y,2.8,0.1,s15_t2.8_a0.1_081.gff
9082,Y,2.8,0.1,s15_t2.8_a0.1_082.gff
9083,Y,2.8,0.1,s15_t2.8_a0.1_083.gff
9084,Y,2.8,0.1,s15_t2.8_a0.1_084.gff
9085,Y,2.8,0.1,s15_t2.8_a0.1_085.gff
9086,Y,2.8,0.1,s15_t2.8_a0.1_086.gff
9087,Y,2.8,0.1,s15_t2.8_a0.1_087.gff
9088,Y,2.8,0.1,s15_t2.8_a0.1_088.gff
9089,Y,2.8,0.1,s15_t2.8_a0.1_089.gff
9090,Y,2.8,0.1,s15_t2.8_a0.1_090.gff
9091,Y,2.8,0.1,s15_t2.8_a0.1_091.gff
9092,Y,2.8,0.1,s15_t2.8_a0.1_092.gff
9093,Y,2.8,0.1,s15_t2.8_a0.1_093.gff
9094,Y,2.8,0.1,s15_t2.8_a0.1_094.gff
9095,Y,2.8,0.1,s15_t2.8_a0.1_095.gff
9096,N,2.8,0.1,s15_t2.8_a0.1_096.gff
9097,Y,2.8,0.1,s15_t2.8_a0.1_097.gff
9098,Y,2.8,0.1,s15_t2.8_a0.1_098.gff
9099,Y,2.8,0.1,s15_t2.8_a0.1_099.gff
9100,Y,2.8,0.1,s15_t2.8_a0.1_100.gff
9101,Y,2.8,0.2,s15_t2.8_a0.2_001.gff
9102,Y,2.8,0.2,s15_t2.8_a0.2_002.gff
9103,Y,2.8,0.2,s15_t2.8_a0.2_003.gff
9104,Y,2.8,0.2,s15_t2.8_a0.2_004.gff
9105,Y,2.8,0.2,s15_t2.8_a0.2_005.gff
9106,Y,2.8,0.2,s15_t2.8_a0.2_006.gff
9107,Y,2.8,0.2,s15_t2.8_a0.2_007.gff
9108,Y,2.8,0.2,s15_t2.8_a0.2_008.gff
9109,Y,2.8,0.2,s15_t2.8_a0.2_009.gff
9110,Y,2.8,0.2,s15_t2.8_a0.2_010.gff
9111,Y,2.8,0.2,s15_t2.8_a0.2_011.gff
9112,Y,2.8,0.2,s15_t2.8_a0.2_012.gff
9113,Y,2.8,0.2,s15_t2.8_a0.2_013.gff
9114,Y,2.8,0.2,s15_t2.8_a0.2_014.gff
9115,Y,2.8,0.2,s15_t2.8_a0.2_015.gff
9116,Y,2.8,0.2,s15_t2.8_a0.2_016.gff
9117,Y,2.8,0.2,s15_t2.8_a0.2_017.gff
9118,Y,2.8,0.2,s15_t2.8_a0.2_018.gff
9119,Y,2.8,0.2,s15_t2.8_a0.2_019.gff
9120,Y,2.8,0.2,s15_t2.8_a0.2_020.gff
9121,Y,2.8,0.2,s15_t2.8_a0.2_021.gff
9122,Y,2.8,0.2,s15_t2.8_a0.2_022.gff
9123,Y,2.8,0.2,s15_t2.8_a0.2_023.gff
9124,Y,2.8,0.2,s15_t2.8_a0.2_024.gff
9125,Y,2.8,0.2,s15_t2.8_a0.2_025.gff
9126,Y,2.8,0.2,s15_t2.8_a0.2_026.gff
9127,Y,2.8,0.2,s15_t2.8_a0.2_027.gff
9128,Y,2.8,0.2,s15_t2.8_a0.2_028.gff
9129,Y,2.8,0.2,s15_t2.8_a0.2_029.gff
9130,Y,2.8,0.2,s15_t2.8_a0.2_030.gff
9131,Y,2.8,0.2,s15_t2.8_a0.2_031.gff
9132,Y,2.8,0.2,s15_t2.8_a0.2_032.gff
9133,Y,2.8,0.2,s15_t2.8_a0.2_033.gff
9134,Y,2.8,0.2,s15_t2.8_a0.2_034.gff
9135,Y,2.8,0.2,s15_t2.8_a0.2_035.gff
9136,Y,2.8,0.2,s15_t2.8_a0.2_036.gff
9137,Y,2.8,0.2,s15_t2.8_a0.2_037.gff
9138,Y,2.8,0.2,s15_t2.8_a0.2_038.gff
9139,Y,2.8,0.2,s15_t2.8_a0.2_039.gff
9140,Y,2.8,0.2,s15_t2.8_a0.2_040.gff
9141,Y,2.8,0.2,s15_t2.8_a0.2_041.gff
9142,Y,2.8,0.2,s15_t2.8_a0.2_042.gff
9143,Y,2.8,0.2,s15_t2.8_a0.2_043.gff
9144,Y,2.8,0.2,s15_t2.8_a0.2_044.gff
9145,Y,2.8,0.2,s15_t2.8_a0.2_045.gff
9146,Y,2.8,0.2,s15_t2.8_a0.2_046.gff
9147,Y,2.8,0.2,s15_t2.8_a0.2_047.gff
9148,Y,2.8,0.2,s15_t2.8_a0.2_048.gff
9149,Y,2.8,0.2,s15_t2.8_a0.2_049.gff
9150,Y,2.8,0.2,s15_t2.8_a0.2_050.gff
9151,Y,2.8,0.2,s15_t2.8_a0.2_051.gff
9152,Y,2.8,0.2,s15_t2.8_a0.2_052.gff
9153,Y,2.8,0.2,s15_t2.8_a0.2_053.gff
9154,N,2.8,0.2,s15_t2.8_a0.2_054.gff
9155,Y,2.8,0.2,s15_t2.8_a0.2_055.gff
9156,Y,2.8,0.2,s15_t2.8_a0.2_056.gff
9157,Y,2.8,0.2,s15_t2.8_a0.2_057.gff
9158,Y,2.8,0.2,s15_t2.8_a0.2_058.gff
9159,Y,2.8,0.2,s15_t2.8_a0.2_059.gff
9160,Y,2.8,0.2,s15_t2.8_a0.2_060.gff
9161,Y,2.8,0.2,s15_t2.8_a0.2_061.gff
9162,Y,2.8,0.2,s15_t2.8_a0.2_062.gff
9163,Y,2.8,0.2,s15_t2.8_a0.2_063.gff
9164,Y,2.8,0.2,s15_t2.8_a0.2_064.gff
9165,Y,2.8,0.2,s15_t2.8_a0.2_065.gff
9166,Y,2.8,0.2,s15_t2.8_a0.2_066.gff
9167,Y,2.8,0.2,s15_t2.8_a0.2_067.gff
9168,Y,2.8,0.2,s15_t2.8_a0.2_068.gff
9169,Y,2.8,0.2,s15_t2.8_a0.2_069.gff
9170,Y,2.8,0.2,s15_t2.8_a0.2_070.gff
9171,Y,2.8,0.2,s15_t2.8_a0.2_071.gff
9172,Y,2.8,0.2,s15_t2.8_a0.2_072.gff
9173,Y,2.8,0.2,s15_t2.8_a0.2_073.gff
9174,Y,2.8,0.2,s15_t2.8_a0.2_074.gff
9175,Y,2.8,0.2,s15_t2.8_a0.2_075.gff
9176,Y,2.8,0.2,s15_t2.8_a0.2_076.gff
9177,Y,2.8,0.2,s15_t2.8_a0.2_077.gff
9178,Y,2.8,0.2,s15_t2.8_a0.2_078.gff
9179,N,2.8,0.2,s15_t2.8_a0.2_079.gff
9180,Y,2.8,0.2,s15_t2.8_a0.2_080.gff
9181,Y,2.8,0.2,s15_t2.8_a0.2_081.gff
9182,Y,2.8,0.2,s15_t2.8_a0.2_082.gff
9183,Y,2.8,0.2,s15_t2.8_a0.2_083.gff
9184,Y,2.8,0.2,s15_t2.8_a0.2_084.gff
9185,Y,2.8,0.2,s15_t2.8_a0.2_085.gff
9186,Y,2.8,0.2,s15_t2.8_a0.2_086.gff
