# Starting date:             2015-06-11 14:58:00
# Cluster job name:          emptiness
# Cluster job ID:            9858387
# Cluster node:              hnode02
# Cluster queue:             mpi.q
# GOAL command:              emptiness 
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        No timeout
id,empty,dt,da,file
8527,N,2.6,0.6,s15_t2.6_a0.6_027.gff
8528,N,2.6,0.6,s15_t2.6_a0.6_028.gff
8529,N,2.6,0.6,s15_t2.6_a0.6_029.gff
8530,N,2.6,0.6,s15_t2.6_a0.6_030.gff
8531,N,2.6,0.6,s15_t2.6_a0.6_031.gff
8532,N,2.6,0.6,s15_t2.6_a0.6_032.gff
8533,N,2.6,0.6,s15_t2.6_a0.6_033.gff
8534,N,2.6,0.6,s15_t2.6_a0.6_034.gff
8535,N,2.6,0.6,s15_t2.6_a0.6_035.gff
8536,N,2.6,0.6,s15_t2.6_a0.6_036.gff
8537,N,2.6,0.6,s15_t2.6_a0.6_037.gff
8538,N,2.6,0.6,s15_t2.6_a0.6_038.gff
8539,N,2.6,0.6,s15_t2.6_a0.6_039.gff
8540,N,2.6,0.6,s15_t2.6_a0.6_040.gff
8541,N,2.6,0.6,s15_t2.6_a0.6_041.gff
8542,N,2.6,0.6,s15_t2.6_a0.6_042.gff
8543,N,2.6,0.6,s15_t2.6_a0.6_043.gff
8544,N,2.6,0.6,s15_t2.6_a0.6_044.gff
8545,N,2.6,0.6,s15_t2.6_a0.6_045.gff
8546,N,2.6,0.6,s15_t2.6_a0.6_046.gff
8547,N,2.6,0.6,s15_t2.6_a0.6_047.gff
8548,N,2.6,0.6,s15_t2.6_a0.6_048.gff
8549,N,2.6,0.6,s15_t2.6_a0.6_049.gff
8550,N,2.6,0.6,s15_t2.6_a0.6_050.gff
8551,N,2.6,0.6,s15_t2.6_a0.6_051.gff
8552,N,2.6,0.6,s15_t2.6_a0.6_052.gff
8553,N,2.6,0.6,s15_t2.6_a0.6_053.gff
8554,N,2.6,0.6,s15_t2.6_a0.6_054.gff
8555,N,2.6,0.6,s15_t2.6_a0.6_055.gff
8556,N,2.6,0.6,s15_t2.6_a0.6_056.gff
8557,N,2.6,0.6,s15_t2.6_a0.6_057.gff
8558,N,2.6,0.6,s15_t2.6_a0.6_058.gff
8559,N,2.6,0.6,s15_t2.6_a0.6_059.gff
8560,N,2.6,0.6,s15_t2.6_a0.6_060.gff
8561,N,2.6,0.6,s15_t2.6_a0.6_061.gff
8562,N,2.6,0.6,s15_t2.6_a0.6_062.gff
8563,N,2.6,0.6,s15_t2.6_a0.6_063.gff
8564,N,2.6,0.6,s15_t2.6_a0.6_064.gff
8565,N,2.6,0.6,s15_t2.6_a0.6_065.gff
8566,N,2.6,0.6,s15_t2.6_a0.6_066.gff
8567,N,2.6,0.6,s15_t2.6_a0.6_067.gff
8568,N,2.6,0.6,s15_t2.6_a0.6_068.gff
8569,N,2.6,0.6,s15_t2.6_a0.6_069.gff
8570,N,2.6,0.6,s15_t2.6_a0.6_070.gff
8571,N,2.6,0.6,s15_t2.6_a0.6_071.gff
8572,N,2.6,0.6,s15_t2.6_a0.6_072.gff
8573,N,2.6,0.6,s15_t2.6_a0.6_073.gff
8574,N,2.6,0.6,s15_t2.6_a0.6_074.gff
8575,N,2.6,0.6,s15_t2.6_a0.6_075.gff
8576,N,2.6,0.6,s15_t2.6_a0.6_076.gff
8577,N,2.6,0.6,s15_t2.6_a0.6_077.gff
8578,N,2.6,0.6,s15_t2.6_a0.6_078.gff
8579,N,2.6,0.6,s15_t2.6_a0.6_079.gff
8580,N,2.6,0.6,s15_t2.6_a0.6_080.gff
8581,N,2.6,0.6,s15_t2.6_a0.6_081.gff
8582,N,2.6,0.6,s15_t2.6_a0.6_082.gff
8583,N,2.6,0.6,s15_t2.6_a0.6_083.gff
8584,N,2.6,0.6,s15_t2.6_a0.6_084.gff
8585,N,2.6,0.6,s15_t2.6_a0.6_085.gff
8586,N,2.6,0.6,s15_t2.6_a0.6_086.gff
8587,N,2.6,0.6,s15_t2.6_a0.6_087.gff
8588,N,2.6,0.6,s15_t2.6_a0.6_088.gff
8589,N,2.6,0.6,s15_t2.6_a0.6_089.gff
8590,N,2.6,0.6,s15_t2.6_a0.6_090.gff
8591,N,2.6,0.6,s15_t2.6_a0.6_091.gff
8592,N,2.6,0.6,s15_t2.6_a0.6_092.gff
8593,N,2.6,0.6,s15_t2.6_a0.6_093.gff
8594,N,2.6,0.6,s15_t2.6_a0.6_094.gff
8595,N,2.6,0.6,s15_t2.6_a0.6_095.gff
8596,N,2.6,0.6,s15_t2.6_a0.6_096.gff
8597,N,2.6,0.6,s15_t2.6_a0.6_097.gff
8598,N,2.6,0.6,s15_t2.6_a0.6_098.gff
8599,N,2.6,0.6,s15_t2.6_a0.6_099.gff
8600,N,2.6,0.6,s15_t2.6_a0.6_100.gff
8601,N,2.6,0.7,s15_t2.6_a0.7_001.gff
8602,N,2.6,0.7,s15_t2.6_a0.7_002.gff
8603,N,2.6,0.7,s15_t2.6_a0.7_003.gff
8604,N,2.6,0.7,s15_t2.6_a0.7_004.gff
8605,N,2.6,0.7,s15_t2.6_a0.7_005.gff
8606,N,2.6,0.7,s15_t2.6_a0.7_006.gff
8607,N,2.6,0.7,s15_t2.6_a0.7_007.gff
8608,N,2.6,0.7,s15_t2.6_a0.7_008.gff
8609,N,2.6,0.7,s15_t2.6_a0.7_009.gff
8610,N,2.6,0.7,s15_t2.6_a0.7_010.gff
8611,N,2.6,0.7,s15_t2.6_a0.7_011.gff
8612,N,2.6,0.7,s15_t2.6_a0.7_012.gff
8613,N,2.6,0.7,s15_t2.6_a0.7_013.gff
8614,N,2.6,0.7,s15_t2.6_a0.7_014.gff
8615,N,2.6,0.7,s15_t2.6_a0.7_015.gff
8616,N,2.6,0.7,s15_t2.6_a0.7_016.gff
8617,N,2.6,0.7,s15_t2.6_a0.7_017.gff
8618,N,2.6,0.7,s15_t2.6_a0.7_018.gff
8619,N,2.6,0.7,s15_t2.6_a0.7_019.gff
8620,N,2.6,0.7,s15_t2.6_a0.7_020.gff
8621,N,2.6,0.7,s15_t2.6_a0.7_021.gff
8622,N,2.6,0.7,s15_t2.6_a0.7_022.gff
8623,N,2.6,0.7,s15_t2.6_a0.7_023.gff
8624,N,2.6,0.7,s15_t2.6_a0.7_024.gff
8625,N,2.6,0.7,s15_t2.6_a0.7_025.gff
8626,N,2.6,0.7,s15_t2.6_a0.7_026.gff
8627,N,2.6,0.7,s15_t2.6_a0.7_027.gff
8628,N,2.6,0.7,s15_t2.6_a0.7_028.gff
8629,N,2.6,0.7,s15_t2.6_a0.7_029.gff
8630,N,2.6,0.7,s15_t2.6_a0.7_030.gff
8631,N,2.6,0.7,s15_t2.6_a0.7_031.gff
8632,N,2.6,0.7,s15_t2.6_a0.7_032.gff
8633,N,2.6,0.7,s15_t2.6_a0.7_033.gff
8634,N,2.6,0.7,s15_t2.6_a0.7_034.gff
8635,N,2.6,0.7,s15_t2.6_a0.7_035.gff
8636,N,2.6,0.7,s15_t2.6_a0.7_036.gff
8637,N,2.6,0.7,s15_t2.6_a0.7_037.gff
8638,N,2.6,0.7,s15_t2.6_a0.7_038.gff
8639,N,2.6,0.7,s15_t2.6_a0.7_039.gff
8640,N,2.6,0.7,s15_t2.6_a0.7_040.gff
8641,N,2.6,0.7,s15_t2.6_a0.7_041.gff
8642,N,2.6,0.7,s15_t2.6_a0.7_042.gff
8643,N,2.6,0.7,s15_t2.6_a0.7_043.gff
8644,N,2.6,0.7,s15_t2.6_a0.7_044.gff
8645,N,2.6,0.7,s15_t2.6_a0.7_045.gff
8646,N,2.6,0.7,s15_t2.6_a0.7_046.gff
8647,N,2.6,0.7,s15_t2.6_a0.7_047.gff
8648,N,2.6,0.7,s15_t2.6_a0.7_048.gff
8649,N,2.6,0.7,s15_t2.6_a0.7_049.gff
8650,N,2.6,0.7,s15_t2.6_a0.7_050.gff
8651,N,2.6,0.7,s15_t2.6_a0.7_051.gff
8652,N,2.6,0.7,s15_t2.6_a0.7_052.gff
8653,N,2.6,0.7,s15_t2.6_a0.7_053.gff
8654,N,2.6,0.7,s15_t2.6_a0.7_054.gff
8655,N,2.6,0.7,s15_t2.6_a0.7_055.gff
8656,N,2.6,0.7,s15_t2.6_a0.7_056.gff
8657,N,2.6,0.7,s15_t2.6_a0.7_057.gff
8658,N,2.6,0.7,s15_t2.6_a0.7_058.gff
8659,N,2.6,0.7,s15_t2.6_a0.7_059.gff
8660,N,2.6,0.7,s15_t2.6_a0.7_060.gff
8661,N,2.6,0.7,s15_t2.6_a0.7_061.gff
8662,N,2.6,0.7,s15_t2.6_a0.7_062.gff
8663,N,2.6,0.7,s15_t2.6_a0.7_063.gff
8664,N,2.6,0.7,s15_t2.6_a0.7_064.gff
8665,N,2.6,0.7,s15_t2.6_a0.7_065.gff
8666,N,2.6,0.7,s15_t2.6_a0.7_066.gff
8667,N,2.6,0.7,s15_t2.6_a0.7_067.gff
8668,N,2.6,0.7,s15_t2.6_a0.7_068.gff
8669,N,2.6,0.7,s15_t2.6_a0.7_069.gff
8670,N,2.6,0.7,s15_t2.6_a0.7_070.gff
8671,N,2.6,0.7,s15_t2.6_a0.7_071.gff
8672,N,2.6,0.7,s15_t2.6_a0.7_072.gff
8673,N,2.6,0.7,s15_t2.6_a0.7_073.gff
8674,N,2.6,0.7,s15_t2.6_a0.7_074.gff
8675,N,2.6,0.7,s15_t2.6_a0.7_075.gff
8676,N,2.6,0.7,s15_t2.6_a0.7_076.gff
8677,N,2.6,0.7,s15_t2.6_a0.7_077.gff
8678,N,2.6,0.7,s15_t2.6_a0.7_078.gff
8679,N,2.6,0.7,s15_t2.6_a0.7_079.gff
8680,N,2.6,0.7,s15_t2.6_a0.7_080.gff
8681,N,2.6,0.7,s15_t2.6_a0.7_081.gff
8682,N,2.6,0.7,s15_t2.6_a0.7_082.gff
8683,N,2.6,0.7,s15_t2.6_a0.7_083.gff
8684,N,2.6,0.7,s15_t2.6_a0.7_084.gff
8685,N,2.6,0.7,s15_t2.6_a0.7_085.gff
8686,N,2.6,0.7,s15_t2.6_a0.7_086.gff
8687,N,2.6,0.7,s15_t2.6_a0.7_087.gff
8688,N,2.6,0.7,s15_t2.6_a0.7_088.gff
8689,N,2.6,0.7,s15_t2.6_a0.7_089.gff
8690,N,2.6,0.7,s15_t2.6_a0.7_090.gff
8691,N,2.6,0.7,s15_t2.6_a0.7_091.gff
8692,N,2.6,0.7,s15_t2.6_a0.7_092.gff
8693,N,2.6,0.7,s15_t2.6_a0.7_093.gff
8694,N,2.6,0.7,s15_t2.6_a0.7_094.gff
8695,N,2.6,0.7,s15_t2.6_a0.7_095.gff
8696,N,2.6,0.7,s15_t2.6_a0.7_096.gff
8697,N,2.6,0.7,s15_t2.6_a0.7_097.gff
8698,N,2.6,0.7,s15_t2.6_a0.7_098.gff
8699,N,2.6,0.7,s15_t2.6_a0.7_099.gff
8700,N,2.6,0.7,s15_t2.6_a0.7_100.gff
8701,N,2.6,0.8,s15_t2.6_a0.8_001.gff
8702,N,2.6,0.8,s15_t2.6_a0.8_002.gff
8703,N,2.6,0.8,s15_t2.6_a0.8_003.gff
8704,N,2.6,0.8,s15_t2.6_a0.8_004.gff
8705,N,2.6,0.8,s15_t2.6_a0.8_005.gff
8706,N,2.6,0.8,s15_t2.6_a0.8_006.gff
8707,N,2.6,0.8,s15_t2.6_a0.8_007.gff
8708,N,2.6,0.8,s15_t2.6_a0.8_008.gff
8709,N,2.6,0.8,s15_t2.6_a0.8_009.gff
8710,N,2.6,0.8,s15_t2.6_a0.8_010.gff
8711,N,2.6,0.8,s15_t2.6_a0.8_011.gff
8712,N,2.6,0.8,s15_t2.6_a0.8_012.gff
8713,N,2.6,0.8,s15_t2.6_a0.8_013.gff
8714,N,2.6,0.8,s15_t2.6_a0.8_014.gff
8715,N,2.6,0.8,s15_t2.6_a0.8_015.gff
8716,N,2.6,0.8,s15_t2.6_a0.8_016.gff
8717,N,2.6,0.8,s15_t2.6_a0.8_017.gff
8718,N,2.6,0.8,s15_t2.6_a0.8_018.gff
8719,N,2.6,0.8,s15_t2.6_a0.8_019.gff
8720,N,2.6,0.8,s15_t2.6_a0.8_020.gff
8721,N,2.6,0.8,s15_t2.6_a0.8_021.gff
8722,N,2.6,0.8,s15_t2.6_a0.8_022.gff
8723,N,2.6,0.8,s15_t2.6_a0.8_023.gff
8724,N,2.6,0.8,s15_t2.6_a0.8_024.gff
8725,N,2.6,0.8,s15_t2.6_a0.8_025.gff
8726,N,2.6,0.8,s15_t2.6_a0.8_026.gff
8727,N,2.6,0.8,s15_t2.6_a0.8_027.gff
8728,N,2.6,0.8,s15_t2.6_a0.8_028.gff
8729,N,2.6,0.8,s15_t2.6_a0.8_029.gff
8730,N,2.6,0.8,s15_t2.6_a0.8_030.gff
8731,N,2.6,0.8,s15_t2.6_a0.8_031.gff
8732,N,2.6,0.8,s15_t2.6_a0.8_032.gff
8733,N,2.6,0.8,s15_t2.6_a0.8_033.gff
8734,N,2.6,0.8,s15_t2.6_a0.8_034.gff
8735,N,2.6,0.8,s15_t2.6_a0.8_035.gff
8736,N,2.6,0.8,s15_t2.6_a0.8_036.gff
8737,N,2.6,0.8,s15_t2.6_a0.8_037.gff
8738,N,2.6,0.8,s15_t2.6_a0.8_038.gff
8739,N,2.6,0.8,s15_t2.6_a0.8_039.gff
8740,N,2.6,0.8,s15_t2.6_a0.8_040.gff
8741,N,2.6,0.8,s15_t2.6_a0.8_041.gff
8742,N,2.6,0.8,s15_t2.6_a0.8_042.gff
8743,N,2.6,0.8,s15_t2.6_a0.8_043.gff
8744,N,2.6,0.8,s15_t2.6_a0.8_044.gff
8745,N,2.6,0.8,s15_t2.6_a0.8_045.gff
8746,N,2.6,0.8,s15_t2.6_a0.8_046.gff
8747,N,2.6,0.8,s15_t2.6_a0.8_047.gff
8748,N,2.6,0.8,s15_t2.6_a0.8_048.gff
8749,N,2.6,0.8,s15_t2.6_a0.8_049.gff
8750,N,2.6,0.8,s15_t2.6_a0.8_050.gff
8751,N,2.6,0.8,s15_t2.6_a0.8_051.gff
8752,N,2.6,0.8,s15_t2.6_a0.8_052.gff
8753,N,2.6,0.8,s15_t2.6_a0.8_053.gff
8754,N,2.6,0.8,s15_t2.6_a0.8_054.gff
8755,N,2.6,0.8,s15_t2.6_a0.8_055.gff
8756,N,2.6,0.8,s15_t2.6_a0.8_056.gff
8757,N,2.6,0.8,s15_t2.6_a0.8_057.gff
8758,N,2.6,0.8,s15_t2.6_a0.8_058.gff
8759,N,2.6,0.8,s15_t2.6_a0.8_059.gff
8760,N,2.6,0.8,s15_t2.6_a0.8_060.gff
8761,N,2.6,0.8,s15_t2.6_a0.8_061.gff
8762,N,2.6,0.8,s15_t2.6_a0.8_062.gff
8763,N,2.6,0.8,s15_t2.6_a0.8_063.gff
8764,N,2.6,0.8,s15_t2.6_a0.8_064.gff
8765,N,2.6,0.8,s15_t2.6_a0.8_065.gff
8766,N,2.6,0.8,s15_t2.6_a0.8_066.gff
8767,N,2.6,0.8,s15_t2.6_a0.8_067.gff
8768,N,2.6,0.8,s15_t2.6_a0.8_068.gff
8769,N,2.6,0.8,s15_t2.6_a0.8_069.gff
8770,N,2.6,0.8,s15_t2.6_a0.8_070.gff
8771,N,2.6,0.8,s15_t2.6_a0.8_071.gff
8772,N,2.6,0.8,s15_t2.6_a0.8_072.gff
8773,N,2.6,0.8,s15_t2.6_a0.8_073.gff
8774,N,2.6,0.8,s15_t2.6_a0.8_074.gff
8775,N,2.6,0.8,s15_t2.6_a0.8_075.gff
8776,N,2.6,0.8,s15_t2.6_a0.8_076.gff
8777,N,2.6,0.8,s15_t2.6_a0.8_077.gff
8778,N,2.6,0.8,s15_t2.6_a0.8_078.gff
8779,N,2.6,0.8,s15_t2.6_a0.8_079.gff
8780,N,2.6,0.8,s15_t2.6_a0.8_080.gff
8781,N,2.6,0.8,s15_t2.6_a0.8_081.gff
8782,N,2.6,0.8,s15_t2.6_a0.8_082.gff
8783,N,2.6,0.8,s15_t2.6_a0.8_083.gff
8784,N,2.6,0.8,s15_t2.6_a0.8_084.gff
8785,N,2.6,0.8,s15_t2.6_a0.8_085.gff
8786,N,2.6,0.8,s15_t2.6_a0.8_086.gff
8787,N,2.6,0.8,s15_t2.6_a0.8_087.gff
8788,N,2.6,0.8,s15_t2.6_a0.8_088.gff
8789,N,2.6,0.8,s15_t2.6_a0.8_089.gff
8790,N,2.6,0.8,s15_t2.6_a0.8_090.gff
8791,N,2.6,0.8,s15_t2.6_a0.8_091.gff
8792,N,2.6,0.8,s15_t2.6_a0.8_092.gff
8793,N,2.6,0.8,s15_t2.6_a0.8_093.gff
8794,N,2.6,0.8,s15_t2.6_a0.8_094.gff
8795,N,2.6,0.8,s15_t2.6_a0.8_095.gff
8796,N,2.6,0.8,s15_t2.6_a0.8_096.gff
8797,N,2.6,0.8,s15_t2.6_a0.8_097.gff
8798,N,2.6,0.8,s15_t2.6_a0.8_098.gff
8799,N,2.6,0.8,s15_t2.6_a0.8_099.gff
8800,N,2.6,0.8,s15_t2.6_a0.8_100.gff
8801,N,2.6,0.9,s15_t2.6_a0.9_001.gff
8802,N,2.6,0.9,s15_t2.6_a0.9_002.gff
8803,N,2.6,0.9,s15_t2.6_a0.9_003.gff
8804,N,2.6,0.9,s15_t2.6_a0.9_004.gff
8805,N,2.6,0.9,s15_t2.6_a0.9_005.gff
8806,N,2.6,0.9,s15_t2.6_a0.9_006.gff
8807,N,2.6,0.9,s15_t2.6_a0.9_007.gff
8808,N,2.6,0.9,s15_t2.6_a0.9_008.gff
8809,N,2.6,0.9,s15_t2.6_a0.9_009.gff
8810,N,2.6,0.9,s15_t2.6_a0.9_010.gff
8811,N,2.6,0.9,s15_t2.6_a0.9_011.gff
8812,N,2.6,0.9,s15_t2.6_a0.9_012.gff
8813,N,2.6,0.9,s15_t2.6_a0.9_013.gff
8814,N,2.6,0.9,s15_t2.6_a0.9_014.gff
8815,N,2.6,0.9,s15_t2.6_a0.9_015.gff
8816,N,2.6,0.9,s15_t2.6_a0.9_016.gff
8817,N,2.6,0.9,s15_t2.6_a0.9_017.gff
8818,N,2.6,0.9,s15_t2.6_a0.9_018.gff
8819,N,2.6,0.9,s15_t2.6_a0.9_019.gff
8820,N,2.6,0.9,s15_t2.6_a0.9_020.gff
8821,N,2.6,0.9,s15_t2.6_a0.9_021.gff
8822,N,2.6,0.9,s15_t2.6_a0.9_022.gff
8823,N,2.6,0.9,s15_t2.6_a0.9_023.gff
8824,N,2.6,0.9,s15_t2.6_a0.9_024.gff
8825,N,2.6,0.9,s15_t2.6_a0.9_025.gff
8826,N,2.6,0.9,s15_t2.6_a0.9_026.gff
8827,N,2.6,0.9,s15_t2.6_a0.9_027.gff
8828,N,2.6,0.9,s15_t2.6_a0.9_028.gff
8829,N,2.6,0.9,s15_t2.6_a0.9_029.gff
8830,N,2.6,0.9,s15_t2.6_a0.9_030.gff
8831,N,2.6,0.9,s15_t2.6_a0.9_031.gff
8832,N,2.6,0.9,s15_t2.6_a0.9_032.gff
8833,N,2.6,0.9,s15_t2.6_a0.9_033.gff
8834,N,2.6,0.9,s15_t2.6_a0.9_034.gff
8835,N,2.6,0.9,s15_t2.6_a0.9_035.gff
8836,N,2.6,0.9,s15_t2.6_a0.9_036.gff
8837,N,2.6,0.9,s15_t2.6_a0.9_037.gff
8838,N,2.6,0.9,s15_t2.6_a0.9_038.gff
8839,N,2.6,0.9,s15_t2.6_a0.9_039.gff
8840,N,2.6,0.9,s15_t2.6_a0.9_040.gff
8841,N,2.6,0.9,s15_t2.6_a0.9_041.gff
8842,N,2.6,0.9,s15_t2.6_a0.9_042.gff
8843,N,2.6,0.9,s15_t2.6_a0.9_043.gff
8844,N,2.6,0.9,s15_t2.6_a0.9_044.gff
8845,N,2.6,0.9,s15_t2.6_a0.9_045.gff
8846,N,2.6,0.9,s15_t2.6_a0.9_046.gff
8847,N,2.6,0.9,s15_t2.6_a0.9_047.gff
8848,N,2.6,0.9,s15_t2.6_a0.9_048.gff
8849,N,2.6,0.9,s15_t2.6_a0.9_049.gff
8850,N,2.6,0.9,s15_t2.6_a0.9_050.gff
8851,N,2.6,0.9,s15_t2.6_a0.9_051.gff
8852,N,2.6,0.9,s15_t2.6_a0.9_052.gff
8853,N,2.6,0.9,s15_t2.6_a0.9_053.gff
8854,N,2.6,0.9,s15_t2.6_a0.9_054.gff
8855,N,2.6,0.9,s15_t2.6_a0.9_055.gff
8856,N,2.6,0.9,s15_t2.6_a0.9_056.gff
8857,N,2.6,0.9,s15_t2.6_a0.9_057.gff
8858,N,2.6,0.9,s15_t2.6_a0.9_058.gff
8859,N,2.6,0.9,s15_t2.6_a0.9_059.gff
8860,N,2.6,0.9,s15_t2.6_a0.9_060.gff
8861,N,2.6,0.9,s15_t2.6_a0.9_061.gff
8862,N,2.6,0.9,s15_t2.6_a0.9_062.gff
8863,N,2.6,0.9,s15_t2.6_a0.9_063.gff
8864,N,2.6,0.9,s15_t2.6_a0.9_064.gff
8865,N,2.6,0.9,s15_t2.6_a0.9_065.gff
8866,N,2.6,0.9,s15_t2.6_a0.9_066.gff
8867,N,2.6,0.9,s15_t2.6_a0.9_067.gff
8868,N,2.6,0.9,s15_t2.6_a0.9_068.gff
8869,N,2.6,0.9,s15_t2.6_a0.9_069.gff
8870,N,2.6,0.9,s15_t2.6_a0.9_070.gff
8871,N,2.6,0.9,s15_t2.6_a0.9_071.gff
8872,N,2.6,0.9,s15_t2.6_a0.9_072.gff
8873,N,2.6,0.9,s15_t2.6_a0.9_073.gff
8874,N,2.6,0.9,s15_t2.6_a0.9_074.gff
8875,N,2.6,0.9,s15_t2.6_a0.9_075.gff
8876,N,2.6,0.9,s15_t2.6_a0.9_076.gff
8877,N,2.6,0.9,s15_t2.6_a0.9_077.gff
8878,N,2.6,0.9,s15_t2.6_a0.9_078.gff
8879,N,2.6,0.9,s15_t2.6_a0.9_079.gff
8880,N,2.6,0.9,s15_t2.6_a0.9_080.gff
8881,N,2.6,0.9,s15_t2.6_a0.9_081.gff
8882,N,2.6,0.9,s15_t2.6_a0.9_082.gff
8883,N,2.6,0.9,s15_t2.6_a0.9_083.gff
8884,N,2.6,0.9,s15_t2.6_a0.9_084.gff
8885,N,2.6,0.9,s15_t2.6_a0.9_085.gff
8886,N,2.6,0.9,s15_t2.6_a0.9_086.gff
8887,N,2.6,0.9,s15_t2.6_a0.9_087.gff
8888,N,2.6,0.9,s15_t2.6_a0.9_088.gff
8889,N,2.6,0.9,s15_t2.6_a0.9_089.gff
8890,N,2.6,0.9,s15_t2.6_a0.9_090.gff
8891,N,2.6,0.9,s15_t2.6_a0.9_091.gff
8892,N,2.6,0.9,s15_t2.6_a0.9_092.gff
8893,N,2.6,0.9,s15_t2.6_a0.9_093.gff
8894,N,2.6,0.9,s15_t2.6_a0.9_094.gff
8895,N,2.6,0.9,s15_t2.6_a0.9_095.gff
8896,N,2.6,0.9,s15_t2.6_a0.9_096.gff
8897,N,2.6,0.9,s15_t2.6_a0.9_097.gff
8898,N,2.6,0.9,s15_t2.6_a0.9_098.gff
8899,N,2.6,0.9,s15_t2.6_a0.9_099.gff
8900,N,2.6,0.9,s15_t2.6_a0.9_100.gff
8901,N,2.6,1.0,s15_t2.6_a1.0_001.gff
8902,N,2.6,1.0,s15_t2.6_a1.0_002.gff
8903,N,2.6,1.0,s15_t2.6_a1.0_003.gff
8904,N,2.6,1.0,s15_t2.6_a1.0_004.gff
8905,N,2.6,1.0,s15_t2.6_a1.0_005.gff
8906,N,2.6,1.0,s15_t2.6_a1.0_006.gff
8907,N,2.6,1.0,s15_t2.6_a1.0_007.gff
8908,N,2.6,1.0,s15_t2.6_a1.0_008.gff
8909,N,2.6,1.0,s15_t2.6_a1.0_009.gff
8910,N,2.6,1.0,s15_t2.6_a1.0_010.gff
8911,N,2.6,1.0,s15_t2.6_a1.0_011.gff
8912,N,2.6,1.0,s15_t2.6_a1.0_012.gff
8913,N,2.6,1.0,s15_t2.6_a1.0_013.gff
8914,N,2.6,1.0,s15_t2.6_a1.0_014.gff
8915,N,2.6,1.0,s15_t2.6_a1.0_015.gff
8916,N,2.6,1.0,s15_t2.6_a1.0_016.gff
8917,N,2.6,1.0,s15_t2.6_a1.0_017.gff
8918,N,2.6,1.0,s15_t2.6_a1.0_018.gff
8919,N,2.6,1.0,s15_t2.6_a1.0_019.gff
8920,N,2.6,1.0,s15_t2.6_a1.0_020.gff
8921,N,2.6,1.0,s15_t2.6_a1.0_021.gff
8922,N,2.6,1.0,s15_t2.6_a1.0_022.gff
8923,N,2.6,1.0,s15_t2.6_a1.0_023.gff
8924,N,2.6,1.0,s15_t2.6_a1.0_024.gff
8925,N,2.6,1.0,s15_t2.6_a1.0_025.gff
8926,N,2.6,1.0,s15_t2.6_a1.0_026.gff
8927,N,2.6,1.0,s15_t2.6_a1.0_027.gff
8928,N,2.6,1.0,s15_t2.6_a1.0_028.gff
8929,N,2.6,1.0,s15_t2.6_a1.0_029.gff
8930,N,2.6,1.0,s15_t2.6_a1.0_030.gff
8931,N,2.6,1.0,s15_t2.6_a1.0_031.gff
8932,N,2.6,1.0,s15_t2.6_a1.0_032.gff
8933,N,2.6,1.0,s15_t2.6_a1.0_033.gff
8934,N,2.6,1.0,s15_t2.6_a1.0_034.gff
8935,N,2.6,1.0,s15_t2.6_a1.0_035.gff
8936,N,2.6,1.0,s15_t2.6_a1.0_036.gff
8937,N,2.6,1.0,s15_t2.6_a1.0_037.gff
8938,N,2.6,1.0,s15_t2.6_a1.0_038.gff
8939,N,2.6,1.0,s15_t2.6_a1.0_039.gff
8940,N,2.6,1.0,s15_t2.6_a1.0_040.gff
8941,N,2.6,1.0,s15_t2.6_a1.0_041.gff
8942,N,2.6,1.0,s15_t2.6_a1.0_042.gff
8943,N,2.6,1.0,s15_t2.6_a1.0_043.gff
8944,N,2.6,1.0,s15_t2.6_a1.0_044.gff
8945,N,2.6,1.0,s15_t2.6_a1.0_045.gff
8946,N,2.6,1.0,s15_t2.6_a1.0_046.gff
8947,N,2.6,1.0,s15_t2.6_a1.0_047.gff
8948,N,2.6,1.0,s15_t2.6_a1.0_048.gff
8949,N,2.6,1.0,s15_t2.6_a1.0_049.gff
8950,N,2.6,1.0,s15_t2.6_a1.0_050.gff
8951,N,2.6,1.0,s15_t2.6_a1.0_051.gff
8952,N,2.6,1.0,s15_t2.6_a1.0_052.gff
8953,N,2.6,1.0,s15_t2.6_a1.0_053.gff
8954,N,2.6,1.0,s15_t2.6_a1.0_054.gff
8955,N,2.6,1.0,s15_t2.6_a1.0_055.gff
8956,N,2.6,1.0,s15_t2.6_a1.0_056.gff
8957,N,2.6,1.0,s15_t2.6_a1.0_057.gff
8958,N,2.6,1.0,s15_t2.6_a1.0_058.gff
8959,N,2.6,1.0,s15_t2.6_a1.0_059.gff
8960,N,2.6,1.0,s15_t2.6_a1.0_060.gff
8961,N,2.6,1.0,s15_t2.6_a1.0_061.gff
8962,N,2.6,1.0,s15_t2.6_a1.0_062.gff
8963,N,2.6,1.0,s15_t2.6_a1.0_063.gff
8964,N,2.6,1.0,s15_t2.6_a1.0_064.gff
8965,N,2.6,1.0,s15_t2.6_a1.0_065.gff
8966,N,2.6,1.0,s15_t2.6_a1.0_066.gff
8967,N,2.6,1.0,s15_t2.6_a1.0_067.gff
8968,N,2.6,1.0,s15_t2.6_a1.0_068.gff
8969,N,2.6,1.0,s15_t2.6_a1.0_069.gff
8970,N,2.6,1.0,s15_t2.6_a1.0_070.gff
8971,N,2.6,1.0,s15_t2.6_a1.0_071.gff
8972,N,2.6,1.0,s15_t2.6_a1.0_072.gff
